"(PDH-CSV 4.0) (India Standard Time)(-330)","\\RODNEY-A9F2EF35\ICMP\Messages Sent/sec","\\RODNEY-A9F2EF35\ICMP\Messages/sec","\\RODNEY-A9F2EF35\ICMP\Sent Echo/sec","\\RODNEY-A9F2EF35\Memory\% Committed Bytes In Use","\\RODNEY-A9F2EF35\Processor(_Total)\% Processor Time"
"04/01/2015 10:08:58.094","0","0","0","12.363205595878304","7.8125"
"04/01/2015 10:08:59.094","0","0","0","12.363205595878304","17.1875"
"04/01/2015 10:09:00.094","0","0","0","12.363205595878304","7.8125"
"04/01/2015 10:09:01.094","0","0","0","12.363205595878304","4.6875"
"04/01/2015 10:09:02.094","0","0","0","12.361011871184486","25"
"04/01/2015 10:09:03.094","0","0","0","12.361011871184486","12.5"
"04/01/2015 10:09:04.094","0","0","0","12.361011871184486","1.5625"
"04/01/2015 10:09:05.094","0","0","0","12.361011871184486","6.25"
"04/01/2015 10:09:06.094","0","0","0","12.36132526042646","0"
"04/01/2015 10:09:07.094","0","0","0","12.36132526042646","10.9375"
"04/01/2015 10:09:08.094","0","0","0","12.36132526042646","10.9375"
"04/01/2015 10:09:09.094","0","0","0","12.36132526042646","7.8125"
"04/01/2015 10:09:10.094","0","0","0","12.361011871184486","4.6875"
"04/01/2015 10:09:11.094","0","0","0","12.361011871184486","7.8125"
"04/01/2015 10:09:12.094","0","0","0","12.361011871184486","6.25"
"04/01/2015 10:09:13.094","0","0","0","12.361011871184486","17.1875"
"04/01/2015 10:09:14.094","0","0","0","12.361011871184486","14.0625"
"04/01/2015 10:09:15.094","0","0","0","12.361011871184486","10.9375"
"04/01/2015 10:09:16.094","0","0","0","12.350983415441315","6.25"
"04/01/2015 10:09:17.094","0","0","0","12.350983415441315","3.125"
"04/01/2015 10:09:18.094","0","0","0","12.350983415441315","0"
"04/01/2015 10:09:19.094","0","0","0","12.350983415441315","3.125"
"04/01/2015 10:09:20.094","0","0","0","12.347536133779599","4.6875"
"04/01/2015 10:09:21.094","0","0","0","12.3559976433129","0"
"04/01/2015 10:09:22.094","0","0","0","12.350983415441315","0"
"04/01/2015 10:09:23.094","0","0","0","12.350983415441315","1.5625"
"04/01/2015 10:09:24.094","0","0","0","12.350983415441315","0"
"04/01/2015 10:09:25.094","0","0","0","12.35443069710303","6.25"
"04/01/2015 10:09:26.094","0","0","0","12.35443069710303","4.6875"
"04/01/2015 10:09:27.094","0","0","0","12.35443069710303","1.5625"
"04/01/2015 10:09:28.094","0","0","0","12.35443069710303","6.25"
"04/01/2015 10:09:29.094","0","0","0","12.353490529377108","4.6875"
"04/01/2015 10:09:30.094","0","0","0","12.353490529377108","1.5625"
"04/01/2015 10:09:31.094","0","0","0","12.353490529377108","3.125"
"04/01/2015 10:09:32.094","0","0","0","12.347849523021575","4.6875"
"04/01/2015 10:09:33.094","0","0","0","12.345655798327755","3.125"
"04/01/2015 10:09:34.094","0","0","0","12.345655798327755","0"
"04/01/2015 10:09:35.094","0","0","0","12.345655798327755","3.125"
"04/01/2015 10:09:36.094","0","0","0","12.345655798327755","1.5625"
"04/01/2015 10:09:37.094","0","0","0","12.345655798327755","4.6875"
"04/01/2015 10:09:38.094","0","0","0","12.345655798327755","1.5625"
"04/01/2015 10:09:39.094","0","0","0","12.345655798327755","4.6875"
"04/01/2015 10:09:40.094","0","0","0","12.345655798327755","4.6875"
"04/01/2015 10:09:41.094","0","0","0","12.345655798327755","12.5"
"04/01/2015 10:09:42.094","0","0","0","12.345655798327755","3.125"
"04/01/2015 10:09:43.094","0","0","0","12.344715630601833","4.6875"
"04/01/2015 10:09:44.094","0","0","0","12.344715630601833","1.5625"
"04/01/2015 10:09:45.094","0","0","0","12.344715630601833","7.8125"
"04/01/2015 10:09:46.094","0","0","0","12.344715630601833","9.375"
"04/01/2015 10:09:47.094","0","0","0","12.344715630601833","7.8125"
"04/01/2015 10:09:48.094","0","0","0","12.344715630601833","7.8125"
"04/01/2015 10:09:49.094","0","0","0","12.344715630601833","3.125"
"04/01/2015 10:09:50.094","0","0","0","12.344715630601833","4.6875"
"04/01/2015 10:09:51.094","0","0","0","12.344715630601833","6.25"
"04/01/2015 10:09:52.094","0","0","0","12.351610193925262","9.375"
"04/01/2015 10:09:53.094","0","0","0","12.342835295149989","4.6875"
"04/01/2015 10:09:54.094","0","0","0","12.342835295149989","17.1875"
"04/01/2015 10:09:55.094","0","0","0","12.342835295149989","17.1875"
"04/01/2015 10:09:56.094","0","0","0","12.342835295149989","23.4375"
"04/01/2015 10:09:57.094","0","0","0","12.343148684391963","9.375"
"04/01/2015 10:09:58.094","0","0","0","12.343148684391963","14.0625"
"04/01/2015 10:09:59.094","0","0","0","12.343462073633935","7.8125"
"04/01/2015 10:10:00.094","0","0","0","12.343775462875909","18.75"
"04/01/2015 10:10:01.094","0","0","0","12.342835295149989","15.625"
"04/01/2015 10:10:02.094","0","0","0","12.342835295149989","10.9375"
"04/01/2015 10:10:03.094","0","0","0","12.342835295149989","6.25"
"04/01/2015 10:10:04.094","0","0","0","12.343148684391963","1.5625"
"04/01/2015 10:10:05.094","0","0","0","12.343148684391963","21.875"
"04/01/2015 10:10:06.094","0","0","0","12.343148684391963","17.1875"
"04/01/2015 10:10:07.094","0","0","0","12.342835295149989","3.125"
"04/01/2015 10:10:08.094","0","0","0","12.342835295149989","4.6875"
"04/01/2015 10:10:09.094","0","0","0","12.343148684391963","1.5625"
"04/01/2015 10:10:10.094","0","0","0","12.343148684391963","6.25"
"04/01/2015 10:10:11.094","0","0","0","12.342835295149989","4.6875"
"04/01/2015 10:10:12.094","0","0","0","12.342835295149989","14.0625"
"04/01/2015 10:10:13.094","0","0","0","12.342835295149989","29.6875"
"04/01/2015 10:10:14.094","0","0","0","12.342835295149989","15.625"
"04/01/2015 10:10:15.094","0","0","0","12.343148684391963","14.0625"
"04/01/2015 10:10:16.094","0","0","0","12.342521905908015","10.9375"
"04/01/2015 10:10:17.094","0","0","0","12.342521905908015","9.375"
"04/01/2015 10:10:18.094","0","0","0","12.342208516666039","4.6875"
"04/01/2015 10:10:19.094","0","0","0","12.342208516666039","4.6875"
"04/01/2015 10:10:20.094","0","0","0","12.343462073633935","15.625"
"04/01/2015 10:10:21.094","0","0","0","12.343462073633935","1.5625"
"04/01/2015 10:10:22.094","0","0","0","12.340954959698143","3.125"
"04/01/2015 10:10:23.094","0","0","0","12.348789690747495","12.5"
"04/01/2015 10:10:24.094","0","0","0","12.341581738182091","6.25"
"04/01/2015 10:10:25.094","0","0","0","12.340641570456169","4.6875"
"04/01/2015 10:10:26.094","0","0","0","12.340954959698143","7.8125"
"04/01/2015 10:10:27.094","0","0","0","12.340641570456169","7.8125"
"04/01/2015 10:10:28.094","0","0","0","12.340641570456169","4.6875"
"04/01/2015 10:10:29.094","0","0","0","12.340641570456169","6.25"
"04/01/2015 10:10:30.094","0","0","0","12.340641570456169","10.9375"
"04/01/2015 10:10:31.094","0","0","0","12.340641570456169","1.5625"
"04/01/2015 10:10:32.094","0","0","0","12.340641570456169","7.8125"
"04/01/2015 10:10:33.094","0","0","0","12.336254121068531","1.5625"
"04/01/2015 10:10:34.094","0","0","0","12.336254121068531","3.125"
"04/01/2015 10:10:35.094","0","0","0","12.336254121068531","6.25"
"04/01/2015 10:10:36.094","0","0","0","12.336254121068531","6.25"
"04/01/2015 10:10:37.094","0","0","0","12.336254121068531","9.375"
"04/01/2015 10:10:38.094","0","0","0","12.365712709814098","15.625"
"04/01/2015 10:10:39.094","0","0","0","12.390157070688078","15.625"
"04/01/2015 10:10:40.094","0","0","0","12.4261968335151","25"
"04/01/2015 10:10:41.094","0","0","0","12.431524450628659","12.5"
"04/01/2015 10:10:42.094","0","0","0","12.453461697566846","35.9375"
"04/01/2015 10:10:43.094","0","0","0","12.561267596805937","6.25"
"04/01/2015 10:10:44.094","0","0","0","14.694508166923645","7.8125"
"04/01/2015 10:10:45.094","0","0","0","14.700462562521155","37.5"
"04/01/2015 10:10:46.094","0","0","0","14.703909844182869","20.3125"
"04/01/2015 10:10:47.094","0","0","0","14.714565078409988","10.9375"
"04/01/2015 10:10:48.110","0","0","0","14.724280144911187","44.615384615384613"
"04/01/2015 10:10:49.110","0","0","0","14.727100648088953","18.75"
"04/01/2015 10:10:50.204","0","0","0","14.727100648088953","19.999999999999996"
"04/01/2015 10:10:51.469","0","0","0","14.728667594298821","45.679012345679013"
"04/01/2015 10:10:52.485","0","0","0","14.728040815814875","78.461538461538467"
"04/01/2015 10:10:53.501","0","0","0","14.728040815814875","9.2307692307692317"
"04/01/2015 10:10:55.063","0","0","0","14.733368432928435","58.000000000000007"
"04/01/2015 10:10:56.063","0","0","0","14.762200243190051","15.625"
"04/01/2015 10:10:58.251","0","0","0","14.764080578641897","36.428571428571431"
"04/01/2015 10:10:59.798","0","0","0","14.794479335113383","53.535353535353536"
"04/01/2015 10:11:00.813","0","0","0","14.794479335113383","41.538461538461533"
"04/01/2015 10:11:01.829","0","0","0","14.767841249545585","41.538461538461533"
"04/01/2015 10:11:02.844","0","0","0","14.765960914093739","15.384615384615385"
"04/01/2015 10:11:03.844","0","0","0","14.899464731174708","56.25"
"04/01/2015 10:11:04.844","0","0","0","14.799493562984969","25"
"04/01/2015 10:11:05.844","0","0","0","14.803881012372608","14.0625"
"04/01/2015 10:11:06.844","0","0","0","14.805447958582477","17.1875"
"04/01/2015 10:11:07.844","0","0","0","14.806074737066426","9.375"
"04/01/2015 10:11:08.844","0","0","0","14.809208629486168","15.625"
"04/01/2015 10:11:09.844","0","0","0","14.831459265666327","14.0625"
"04/01/2015 10:11:10.844","0","0","0","14.833026211876199","26.5625"
"04/01/2015 10:11:11.844","0","0","0","14.838040439747784","18.75"
"04/01/2015 10:11:12.844","0","0","0","14.839607385957654","21.875"
"04/01/2015 10:11:13.844","0","0","0","14.855590237298333","29.6875"
"04/01/2015 10:11:14.844","0","0","0","14.854650069572411","15.625"
"04/01/2015 10:11:15.844","0","0","0","14.830519097940407","17.1875"
"04/01/2015 10:11:16.844","0","0","0","15.079976934551793","29.6875"
"04/01/2015 10:11:17.844","0","0","0","15.09219911498878","45.3125"
"04/01/2015 10:11:18.844","0","0","0","15.100033846038134","35.9375"
"04/01/2015 10:11:19.844","0","0","0","15.113196194201045","45.3125"
"04/01/2015 10:11:20.844","0","0","0","12.343775462875909","12.5"
"04/01/2015 10:11:21.844","0","0","0","12.344088852117885","7.8125"
"04/01/2015 10:11:22.844","0","0","0","12.344088852117885","7.8125"
"04/01/2015 10:11:23.844","0","0","0","12.344088852117885","3.125"
"04/01/2015 10:11:24.844","0","0","0","12.344088852117885","4.6875"
"04/01/2015 10:11:25.844","0","0","0","12.334373785616688","4.6875"
"04/01/2015 10:11:26.844","0","0","0","12.330926503954972","4.6875"
"04/01/2015 10:11:27.844","0","0","0","12.337194288794455","15.625"
"04/01/2015 10:11:28.844","0","0","0","12.332806839406816","4.6875"
"04/01/2015 10:11:29.844","0","0","0","12.332806839406816","1.5625"
"04/01/2015 10:11:30.844","0","0","0","12.332806839406816","4.6875"
"04/01/2015 10:11:31.844","0","0","0","12.332806839406816","4.6875"
"04/01/2015 10:11:32.844","0","0","0","12.332806839406816","4.6875"
"04/01/2015 10:11:33.844","0","0","0","12.32309177290562","6.25"
"04/01/2015 10:11:34.844","0","0","0","12.32309177290562","4.6875"
"04/01/2015 10:11:35.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:36.844","0","0","0","12.32152482669575","7.8125"
"04/01/2015 10:11:37.844","0","0","0","12.32152482669575","3.125"
"04/01/2015 10:11:38.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:39.844","0","0","0","12.32152482669575","1.5625"
"04/01/2015 10:11:40.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:41.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:42.844","0","0","0","12.32152482669575","6.25"
"04/01/2015 10:11:43.844","0","0","0","12.32152482669575","6.25"
"04/01/2015 10:11:44.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:45.844","0","0","0","12.32152482669575","3.125"
"04/01/2015 10:11:46.844","0","0","0","12.32152482669575","7.8125"
"04/01/2015 10:11:47.844","0","0","0","12.32152482669575","3.125"
"04/01/2015 10:11:48.844","0","0","0","12.32152482669575","6.25"
"04/01/2015 10:11:49.844","0","0","0","12.32152482669575","6.25"
"04/01/2015 10:11:50.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:51.844","0","0","0","12.32152482669575","7.8125"
"04/01/2015 10:11:52.844","0","0","0","12.32152482669575","6.25"
"04/01/2015 10:11:53.844","0","0","0","12.32152482669575","1.5625"
"04/01/2015 10:11:54.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:55.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:56.844","0","0","0","12.32152482669575","1.5625"
"04/01/2015 10:11:57.844","0","0","0","12.32152482669575","4.6875"
"04/01/2015 10:11:58.844","0","0","0","12.32622566532536","9.375"
"04/01/2015 10:11:59.844","0","0","0","12.320584658969826","6.25"
"04/01/2015 10:12:00.844","0","0","0","12.320584658969826","9.375"
"04/01/2015 10:12:01.844","0","0","0","12.320584658969826","3.125"
"04/01/2015 10:12:02.844","0","0","0","12.320584658969826","4.6875"
"04/01/2015 10:12:03.844","0","0","0","12.320584658969826","6.25"
"04/01/2015 10:12:04.844","0","0","0","12.320584658969826","3.125"
"04/01/2015 10:12:05.844","0","0","0","12.320584658969826","4.6875"
"04/01/2015 10:12:06.844","0","0","0","12.320584658969826","6.25"
"04/01/2015 10:12:07.844","0","0","0","12.320584658969826","4.6875"
"04/01/2015 10:12:08.844","0","0","0","12.320584658969826","10.9375"
"04/01/2015 10:12:09.844","0","0","0","12.335627342584583","7.8125"
"04/01/2015 10:12:10.844","0","0","0","12.325285497599438","23.4375"
"04/01/2015 10:12:11.844","0","0","0","12.325285497599438","4.6875"
"04/01/2015 10:12:12.844","0","0","0","12.325285497599438","12.5"
"04/01/2015 10:12:13.844","0","0","0","12.325285497599438","14.0625"
"04/01/2015 10:12:14.844","0","0","0","12.325285497599438","14.0625"
"04/01/2015 10:12:15.844","0","0","0","12.326539054567334","20.3125"
"04/01/2015 10:12:16.844","0","0","0","12.32465871911549","23.4375"
"04/01/2015 10:12:17.844","0","0","0","12.325285497599438","20.3125"
"04/01/2015 10:12:18.844","0","0","0","12.325285497599438","4.6875"
"04/01/2015 10:12:19.844","0","0","0","12.325285497599438","9.375"
"04/01/2015 10:12:20.844","0","0","0","12.325285497599438","28.125"
"04/01/2015 10:12:21.844","0","0","0","12.449074248179208","53.125"
"04/01/2015 10:12:22.844","0","0","0","12.449074248179208","18.75"
"04/01/2015 10:12:23.844","0","0","0","12.450327805147104","3.125"
"04/01/2015 10:12:24.844","0","0","0","12.450327805147104","10.9375"
"04/01/2015 10:12:25.844","0","0","0","12.44688052348539","9.375"
"04/01/2015 10:12:26.844","0","0","0","12.446253745001441","37.5"
"04/01/2015 10:12:27.844","0","0","0","12.446567134243415","12.5"
"04/01/2015 10:12:28.844","0","0","0","12.446567134243415","9.375"
"04/01/2015 10:12:29.844","0","0","0","12.450327805147104","7.8125"
"04/01/2015 10:12:30.844","0","0","0","12.445626966517494","20.3125"
"04/01/2015 10:12:31.844","0","0","0","12.445626966517494","9.375"
"04/01/2015 10:12:32.844","0","0","0","12.445626966517494","7.8125"
"04/01/2015 10:12:33.844","0","0","0","12.445626966517494","10.9375"
"04/01/2015 10:12:34.844","0","0","0","12.445626966517494","20.3125"
"04/01/2015 10:12:35.844","0","0","0","12.445626966517494","14.0625"
"04/01/2015 10:12:36.844","0","0","0","12.445626966517494","3.125"
"04/01/2015 10:12:37.844","0","0","0","12.439672570919985","1.5625"
"04/01/2015 10:12:38.844","0","0","0","12.439672570919985","10.9375"
"04/01/2015 10:12:39.844","0","0","0","12.439672570919985","6.25"
"04/01/2015 10:12:40.844","0","0","0","12.441552906371831","10.9375"
"04/01/2015 10:12:41.844","0","0","0","12.442493074097753","20.3125"
"04/01/2015 10:12:42.844","0","0","0","12.439985960161959","7.8125"
"04/01/2015 10:12:43.844","0","0","0","12.439045792436037","9.375"
"04/01/2015 10:12:44.844","0","0","0","14.950547177616485","43.75"
"04/01/2015 10:12:45.844","0","0","0","12.440612738645909","75"
"04/01/2015 10:12:46.844","0","0","0","12.440612738645909","6.25"
"04/01/2015 10:12:47.844","0","0","0","12.440926127887881","35.9375"
"04/01/2015 10:12:48.844","0","0","0","12.440926127887881","23.4375"
"04/01/2015 10:12:49.844","0","0","0","12.61423037869956","42.1875"
"04/01/2015 10:12:50.844","0","0","0","12.61203665400574","14.0625"
"04/01/2015 10:12:51.844","0","0","0","12.639614907299462","25"
"04/01/2015 10:12:52.844","0","0","0","12.639614907299462","35.9375"
"04/01/2015 10:12:53.844","0","0","0","12.639614907299462","4.6875"
"04/01/2015 10:12:54.844","0","0","0","12.638674739573542","12.5"
"04/01/2015 10:12:55.844","0","0","0","12.638674739573542","26.5625"
"04/01/2015 10:12:56.844","0","0","0","12.639928296541436","23.4375"
"04/01/2015 10:12:57.844","0","0","0","12.636481014879722","3.125"
"04/01/2015 10:12:58.844","0","0","0","12.636481014879722","4.6875"
"04/01/2015 10:12:59.844","0","0","0","12.636481014879722","0"
"04/01/2015 10:13:00.860","0","0","0","12.641495242751308","13.846153846153841"
"04/01/2015 10:13:01.860","0","0","0","12.63491406866985","6.25"
"04/01/2015 10:13:02.860","0","0","0","12.627706116104445","25"
"04/01/2015 10:13:03.876","0","0","0","12.627706116104445","10.769230769230765"
"04/01/2015 10:13:04.891","0","0","0","12.627706116104445","4.6153846153846096"
"04/01/2015 10:13:05.891","0","0","0","12.627706116104445","4.6875"
"04/01/2015 10:13:06.891","0","0","0","12.627706116104445","3.125"
"04/01/2015 10:13:07.891","0","0","0","12.627706116104445","0"
"04/01/2015 10:13:08.891","0","0","0","12.627706116104445","10.9375"
"04/01/2015 10:13:09.891","0","0","0","12.625199002168653","23.4375"
"04/01/2015 10:13:10.891","0","0","0","12.626452559136551","14.0625"
"04/01/2015 10:13:11.891","0","0","0","12.624258834442731","17.1875"
"04/01/2015 10:13:12.891","0","0","0","12.625199002168653","15.625"
"04/01/2015 10:13:13.907","0","0","0","12.625199002168653","18.461538461538463"
"04/01/2015 10:13:14.907","0","0","0","12.635227457911824","6.25"
"04/01/2015 10:13:15.907","0","0","0","12.624885612926679","9.375"
"04/01/2015 10:13:16.907","0","0","0","12.624885612926679","12.5"
"04/01/2015 10:13:17.907","0","0","0","12.624885612926679","9.375"
"04/01/2015 10:13:18.907","0","0","0","12.754001980620009","40.625"
"04/01/2015 10:13:19.907","0","0","0","12.754001980620009","10.9375"
"04/01/2015 10:13:20.923","0","0","0","12.755568926829881","16.92307692307692"
"04/01/2015 10:13:21.923","0","0","0","12.747107417296579","1.5625"
"04/01/2015 10:13:22.923","0","0","0","12.747107417296579","4.6875"
"04/01/2015 10:13:23.923","0","0","0","12.747734195780527","25"
"04/01/2015 10:13:24.923","0","0","0","12.748047585022501","21.875"
"04/01/2015 10:13:25.938","0","0","0","12.748360974264475","4.6153846153846096"
"04/01/2015 10:13:26.938","0","0","0","12.748360974264475","6.25"
"04/01/2015 10:13:27.954","0","0","0","12.748360974264475","13.846153846153841"
"04/01/2015 10:13:28.954","0","0","0","12.632093565492083","9.375"
"04/01/2015 10:13:29.969","0","0","0","12.813859325837063","53.846153846153847"
"04/01/2015 10:13:30.969","0","0","0","12.631466787008137","100"
"04/01/2015 10:13:31.969","0","0","0","12.628959673072343","18.75"
"04/01/2015 10:13:32.969","0","0","0","12.756822483797775","43.75"
"04/01/2015 10:13:33.969","0","0","0","12.750241309716321","6.25"
"04/01/2015 10:13:34.969","0","0","0","12.748987752748423","6.25"
"04/01/2015 10:13:35.969","0","0","0","12.742406578666968","21.875"
"04/01/2015 10:13:36.969","0","0","0","12.742406578666968","43.75"
"04/01/2015 10:13:37.969","0","0","0","12.742093189424994","4.6875"
"04/01/2015 10:13:38.969","0","0","0","12.742093189424994","3.125"
"04/01/2015 10:13:39.969","0","0","0","12.742093189424994","12.5"
"04/01/2015 10:13:40.969","0","0","0","12.742093189424994","9.375"
"04/01/2015 10:13:41.969","0","0","0","12.742093189424994","3.125"
"04/01/2015 10:13:42.969","0","0","0","12.624885612926679","4.6875"
"04/01/2015 10:13:43.969","0","0","0","12.624885612926679","12.5"
"04/01/2015 10:13:44.969","0","0","0","12.740526243215122","46.875"
"04/01/2015 10:13:45.969","0","0","0","12.74177980018302","12.5"
"04/01/2015 10:13:46.969","0","0","0","12.74177980018302","3.125"
"04/01/2015 10:13:47.969","0","0","0","12.74177980018302","7.8125"
"04/01/2015 10:13:48.969","0","0","0","12.74115302169907","7.8125"
"04/01/2015 10:13:49.969","0","0","0","12.74115302169907","12.5"
"04/01/2015 10:13:50.969","0","0","0","12.741466410941046","15.625"
"04/01/2015 10:13:51.969","0","0","0","12.74115302169907","29.6875"
"04/01/2015 10:13:52.969","0","0","0","12.74115302169907","3.125"
"04/01/2015 10:13:53.969","0","0","0","12.74115302169907","9.375"
"04/01/2015 10:13:54.969","0","0","0","12.74115302169907","7.8125"
"04/01/2015 10:13:55.969","0","0","0","12.74115302169907","12.5"
"04/01/2015 10:13:56.969","0","0","0","12.625199002168653","17.1875"
"04/01/2015 10:13:57.969","0","0","0","12.625199002168653","4.6875"
"04/01/2015 10:13:58.969","0","0","0","12.625199002168653","3.125"
"04/01/2015 10:13:59.969","0","0","0","12.625199002168653","0"
"04/01/2015 10:14:00.969","0","0","0","12.625199002168653","4.6875"
"04/01/2015 10:14:01.969","0","0","0","12.625199002168653","3.125"
"04/01/2015 10:14:02.969","0","0","0","12.622691888232861","0"
"04/01/2015 10:14:03.969","0","0","0","12.63334712245998","7.8125"
"04/01/2015 10:14:04.969","0","0","0","12.624572223684705","1.5625"
"04/01/2015 10:14:05.969","0","0","0","12.624572223684705","6.25"
"04/01/2015 10:14:06.969","0","0","0","12.624572223684705","4.6875"
"04/01/2015 10:14:07.969","0","0","0","12.624572223684705","6.25"
"04/01/2015 10:14:08.969","0","0","0","12.624572223684705","1.5625"
"04/01/2015 10:14:09.969","0","0","0","12.624572223684705","1.5625"
"04/01/2015 10:14:10.969","0","0","0","12.624572223684705","4.6875"
"04/01/2015 10:14:11.969","0","0","0","12.624572223684705","1.5625"
"04/01/2015 10:14:12.969","0","0","0","12.624572223684705","12.5"
"04/01/2015 10:14:13.969","0","0","0","12.624572223684705","4.6875"
"04/01/2015 10:14:14.969","0","0","0","12.624572223684705","1.5625"
"04/01/2015 10:14:15.969","0","0","0","12.624572223684705","6.25"
"04/01/2015 10:14:16.969","0","0","0","12.624572223684705","3.125"
"04/01/2015 10:14:17.969","0","0","0","12.624572223684705","3.125"
"04/01/2015 10:14:18.969","0","0","0","12.624572223684705","1.5625"
"04/01/2015 10:14:19.969","0","0","0","12.624572223684705","1.5625"
"04/01/2015 10:14:20.969","0","0","0","12.624572223684705","6.25"
"04/01/2015 10:14:21.969","0","0","0","12.624572223684705","3.125"
"04/01/2015 10:14:22.969","0","0","0","12.624572223684705","4.6875"
"04/01/2015 10:14:23.969","0","0","0","12.624572223684705","3.125"
"04/01/2015 10:14:24.969","0","0","0","12.61485715718351","1.5625"
"04/01/2015 10:14:25.969","0","0","0","12.61485715718351","6.25"
"04/01/2015 10:14:26.969","0","0","0","12.61485715718351","3.125"
"04/01/2015 10:14:27.969","0","0","0","12.61485715718351","4.6875"
"04/01/2015 10:14:28.969","0","0","0","12.61485715718351","6.25"
"04/01/2015 10:14:29.969","0","0","0","12.61485715718351","3.125"
"04/01/2015 10:14:30.969","0","0","0","12.61485715718351","7.8125"
"04/01/2015 10:14:31.969","0","0","0","12.61485715718351","4.6875"
"04/01/2015 10:14:32.969","0","0","0","12.61485715718351","6.25"
"04/01/2015 10:14:33.969","0","0","0","12.612350043247716","12.5"
"04/01/2015 10:14:34.969","0","0","0","12.622691888232861","10.9375"
"04/01/2015 10:14:35.969","0","0","0","12.615483935667458","9.375"
"04/01/2015 10:14:36.969","0","0","0","12.608589372344026","4.6875"
"04/01/2015 10:14:37.969","0","0","0","12.608589372344026","4.6875"
"04/01/2015 10:14:38.969","0","0","0","12.608589372344026","3.125"
"04/01/2015 10:14:39.969","0","0","0","12.615170546425484","15.625"
"04/01/2015 10:14:40.969","0","0","0","12.616737492635352","37.5"
"04/01/2015 10:14:41.969","0","0","0","12.616737492635352","12.5"
"04/01/2015 10:14:42.969","0","0","0","12.616737492635352","4.6875"
"04/01/2015 10:14:43.969","0","0","0","12.616737492635352","1.5625"
"04/01/2015 10:14:44.969","0","0","0","12.616737492635352","37.5"
"04/01/2015 10:14:45.969","0","0","0","12.616737492635352","6.25"
"04/01/2015 10:14:46.969","0","0","0","12.616737492635352","73.4375"
"04/01/2015 10:14:47.969","0","0","0","12.616737492635352","12.5"
"04/01/2015 10:14:48.969","0","0","0","12.616737492635352","6.25"
"04/01/2015 10:14:49.969","0","0","0","12.616737492635352","3.125"
"04/01/2015 10:14:50.969","0","0","0","12.616737492635352","42.1875"
"04/01/2015 10:14:51.969","0","0","0","12.616737492635352","4.6875"
"04/01/2015 10:14:52.969","0","0","0","12.616737492635352","7.8125"
"04/01/2015 10:14:53.969","0","0","0","12.616737492635352","37.5"
"04/01/2015 10:14:54.969","0","0","0","12.616737492635352","1.5625"
"04/01/2015 10:14:55.969","0","0","0","12.616737492635352","3.125"
"04/01/2015 10:14:56.969","0","0","0","12.616737492635352","6.25"
"04/01/2015 10:14:57.969","0","0","0","12.616737492635352","12.5"
"04/01/2015 10:14:58.969","0","0","0","12.616737492635352","1.5625"
"04/01/2015 10:14:59.969","0","0","0","12.616737492635352","4.6875"
"04/01/2015 10:15:00.969","0","0","0","12.616737492635352","3.125"
"04/01/2015 10:15:01.969","0","0","0","12.616737492635352","6.25"
"04/01/2015 10:15:02.969","0","0","0","12.616737492635352","9.375"
"04/01/2015 10:15:03.969","0","0","0","12.61485715718351","7.8125"
"04/01/2015 10:15:04.969","0","0","0","12.611409875521792","3.125"
"04/01/2015 10:15:05.969","0","0","0","12.618931217329171","7.8125"
"04/01/2015 10:15:06.969","0","0","0","12.618931217329171","10.9375"
"04/01/2015 10:15:07.969","0","0","0","12.612350043247716","4.6875"
"04/01/2015 10:15:08.969","0","0","0","12.612350043247716","6.25"
"04/01/2015 10:15:09.969","0","0","0","12.612350043247716","4.6875"
"04/01/2015 10:15:10.969","0","0","0","12.612350043247716","4.6875"
"04/01/2015 10:15:11.969","0","0","0","12.612350043247716","3.125"
"04/01/2015 10:15:12.969","0","0","0","12.612350043247716","25"
"04/01/2015 10:15:13.969","0","0","0","12.612350043247716","9.375"
"04/01/2015 10:15:14.969","0","0","0","12.612350043247716","6.25"
"04/01/2015 10:15:15.969","0","0","0","12.612350043247716","6.25"
"04/01/2015 10:15:16.969","0","0","0","12.792548857382824","96.875"
"04/01/2015 10:15:17.969","0","0","0","12.612350043247716","82.8125"
"04/01/2015 10:15:18.969","0","0","0","12.612350043247716","3.125"
"04/01/2015 10:15:19.969","0","0","0","12.792548857382824","87.5"
"04/01/2015 10:15:20.969","0","0","0","12.60952954006995","17.1875"
"04/01/2015 10:15:21.969","0","0","0","12.60952954006995","15.625"
"04/01/2015 10:15:22.969","0","0","0","12.60952954006995","4.6875"
"04/01/2015 10:15:23.969","0","0","0","12.60952954006995","4.6875"
"04/01/2015 10:15:24.969","0","0","0","12.60952954006995","6.25"
"04/01/2015 10:15:25.969","0","0","0","12.786907851027291","98.4375"
"04/01/2015 10:15:26.969","0","0","0","12.60670903689218","50"
"04/01/2015 10:15:27.969","0","0","0","12.60670903689218","4.6875"
