Time ICMP_Messages_Sent/sec ICMP_Messages/sec ICMP_Sent_Echo/sec Memory_%_Committed_Bytes_In_Use %_Processor_Time Worm
03/28/2015_13:42:29.150 1 1 1 3 2 no
03/28/2015_13:42:30.150 1 1 1 2 3 no
03/28/2015_13:42:31.150 1 1 1 2 2 no
03/28/2015_13:42:32.165 1 1 1 2 2 no
03/28/2015_13:42:33.165 1 1 1 2 1 no
03/28/2015_13:42:34.165 1 1 1 2 2 no
03/28/2015_13:42:35.165 1 1 1 2 3 no
03/28/2015_13:42:36.165 1 1 1 2 3 no
03/28/2015_13:42:37.165 1 1 1 2 2 no
03/28/2015_13:42:38.165 1 1 1 2 3 no
03/28/2015_13:42:39.165 1 1 1 2 4 yes
03/28/2015_13:42:40.165 1 1 1 2 3 no
03/28/2015_13:42:41.165 1 1 1 2 1 no
03/28/2015_13:42:42.165 1 1 1 2 1 no
03/28/2015_13:42:43.165 1 1 1 2 1 no
03/28/2015_13:42:44.165 1 1 1 2 2 no
03/28/2015_13:42:45.165 1 1 1 2 4 yes
03/28/2015_13:42:46.165 1 1 1 2 4 yes
03/28/2015_13:42:47.165 1 1 1 2 3 no
03/28/2015_13:42:48.165 1 1 1 2 2 no
03/28/2015_13:42:49.165 1 1 1 2 3 no
03/28/2015_13:42:50.165 1 1 1 2 3 no
03/28/2015_13:42:51.165 1 1 1 2 3 no
03/28/2015_13:42:52.165 1 1 1 2 3 no
03/28/2015_13:42:53.165 1 1 1 2 2 no
03/28/2015_13:42:54.165 1 1 1 2 1 no
03/28/2015_13:42:55.181 1 1 1 2 1 no
03/28/2015_13:42:56.181 1 1 1 2 1 no
03/28/2015_13:42:57.181 1 1 1 2 1 no
03/28/2015_13:42:58.181 1 1 1 2 1 no
03/28/2015_13:42:59.197 1 1 1 2 2 no
03/28/2015_13:43:00.212 1 1 1 2 2 no
03/28/2015_13:43:01.212 1 1 1 2 1 no
03/28/2015_13:43:02.228 1 1 1 2 2 no
03/28/2015_13:43:03.228 1 1 1 2 1 no
03/28/2015_13:43:04.228 1 1 1 2 1 no
03/28/2015_13:43:05.228 1 1 1 2 1 no
03/28/2015_13:43:06.228 1 1 1 2 1 no
03/28/2015_13:43:07.243 1 1 1 2 1 no
03/28/2015_13:43:08.259 1 1 1 2 1 no
03/28/2015_13:43:09.259 1 1 1 2 1 no
03/28/2015_13:43:10.259 1 1 1 2 3 no
03/28/2015_13:43:11.259 1 1 1 2 2 no
03/28/2015_13:43:12.275 1 1 1 2 2 no
03/28/2015_13:43:13.275 1 1 1 2 1 no
03/28/2015_13:43:14.275 1 1 1 2 1 no
03/28/2015_13:43:15.290 1 1 1 2 1 no
03/28/2015_13:43:16.290 1 1 1 2 2 no
03/28/2015_13:43:17.290 1 1 1 2 1 no
03/28/2015_13:43:18.306 1 1 1 2 1 no
03/28/2015_13:43:19.322 1 1 1 2 1 no
03/28/2015_13:43:20.322 1 1 1 2 1 no
03/28/2015_13:43:21.322 1 1 1 2 1 no
03/28/2015_13:43:22.337 1 1 1 2 1 no
03/28/2015_13:43:23.353 1 1 1 2 1 no
03/28/2015_13:43:24.353 1 1 1 2 1 no
03/28/2015_13:43:25.353 1 1 1 2 1 no
03/28/2015_13:43:26.353 1 1 1 2 1 no
03/28/2015_13:43:27.368 1 1 1 2 1 no
03/28/2015_13:43:28.368 1 1 1 2 2 no
03/28/2015_13:43:29.368 1 1 1 2 2 no
03/28/2015_13:43:30.368 1 1 1 2 1 no
03/28/2015_13:43:31.368 1 1 1 2 1 no
03/28/2015_13:43:32.368 1 1 1 2 1 no
03/28/2015_13:43:33.368 1 1 1 2 1 no
03/28/2015_13:43:34.368 1 1 1 2 3 no
03/28/2015_13:43:35.368 1 1 1 2 1 no
03/28/2015_13:43:36.368 1 1 1 2 1 no
03/28/2015_13:43:37.368 1 1 1 2 1 no
03/28/2015_13:43:56.525 1 2 1 2 2 no
03/28/2015_13:43:57.540 1 1 1 2 2 no
03/28/2015_13:43:58.540 1 2 1 2 1 no
03/28/2015_13:43:59.540 2 2 1 2 3 no
03/28/2015_13:44:00.540 2 2 1 2 3 no
03/28/2015_13:44:01.540 1 1 1 2 2 no
03/28/2015_13:44:02.540 1 1 1 2 4 yes
03/28/2015_13:44:03.540 1 1 1 2 4 yes
03/28/2015_13:44:04.540 1 1 1 2 3 no
03/28/2015_13:44:05.540 1 1 1 2 2 no
03/28/2015_13:44:06.540 1 1 1 2 3 no
03/28/2015_13:44:07.540 1 1 1 3 3 no
03/28/2015_13:44:08.540 1 1 1 3 4 yes
03/28/2015_13:44:09.540 3 3 1 3 3 yes
03/28/2015_13:44:10.540 3 3 1 3 2 no
03/28/2015_13:44:11.556 1 1 1 3 3 no
03/28/2015_13:44:12.572 1 1 1 3 2 no
03/28/2015_13:44:13.572 3 3 1 3 3 yes
03/28/2015_13:44:14.587 1 1 1 3 3 no
03/28/2015_13:44:15.587 1 1 1 3 2 no
03/28/2015_13:44:16.603 3 3 1 3 2 no
03/28/2015_13:44:17.603 3 3 1 3 1 no
03/28/2015_13:44:18.603 2 2 1 3 2 no
03/28/2015_13:44:19.618 1 1 1 3 2 no
03/28/2015_13:44:20.618 1 1 1 3 1 no
03/28/2015_13:44:21.618 1 1 1 3 2 no
03/28/2015_13:44:22.634 1 1 1 3 1 no
03/28/2015_13:44:23.634 2 2 1 3 2 no
03/28/2015_13:44:24.634 1 1 1 3 2 no
03/28/2015_13:44:25.650 1 1 1 3 2 no
03/28/2015_13:44:26.650 1 1 1 3 1 no
03/28/2015_13:44:27.665 1 1 1 3 1 no
03/28/2015_13:44:28.665 1 1 1 3 2 no
03/28/2015_13:44:29.681 1 1 1 3 2 no
03/28/2015_13:44:30.681 1 1 1 3 2 no
03/28/2015_13:44:31.681 1 1 1 3 1 no
03/28/2015_13:44:32.681 1 1 1 3 1 no
03/28/2015_13:44:33.681 1 1 1 3 2 no
03/28/2015_13:44:34.681 1 1 1 3 2 no
03/28/2015_13:44:35.681 1 1 1 3 1 no
03/28/2015_13:44:36.697 1 1 1 3 1 no
03/28/2015_13:44:37.697 1 1 1 3 1 no
03/28/2015_13:44:38.697 1 1 1 3 2 no
03/28/2015_13:44:39.712 1 1 1 3 2 no
03/28/2015_13:44:40.712 1 1 1 3 1 no
03/28/2015_13:44:41.712 1 1 1 3 1 no
03/28/2015_13:44:42.712 1 1 1 3 1 no
03/28/2015_13:44:43.712 1 1 1 3 2 no
03/28/2015_13:44:44.728 1 1 1 3 2 no
03/28/2015_13:44:45.743 1 1 1 3 2 no
03/28/2015_13:44:46.743 1 1 1 3 2 no
03/28/2015_13:44:47.759 1 1 1 3 1 no
03/28/2015_13:44:48.759 1 1 1 3 2 no
03/28/2015_13:44:49.759 1 1 1 3 2 no
03/28/2015_13:44:50.759 1 1 1 3 1 no
03/28/2015_13:44:51.775 1 1 1 3 1 no
03/28/2015_13:44:52.775 1 1 1 3 1 no
03/28/2015_13:44:53.775 1 1 1 3 1 no
03/28/2015_13:44:54.790 1 1 1 3 2 no
03/28/2015_13:44:55.790 1 1 1 3 1 no
03/28/2015_13:44:56.790 1 1 1 3 1 no
03/28/2015_13:44:57.806 1 1 1 3 1 no
03/28/2015_13:44:58.806 1 1 1 3 1 no
03/28/2015_13:44:59.806 1 1 1 3 2 no
03/28/2015_13:45:00.822 1 1 1 3 2 no
03/28/2015_13:45:01.822 1 1 1 3 1 no
03/28/2015_13:45:02.837 1 1 1 3 1 no
03/28/2015_13:45:03.837 1 1 1 3 2 no
03/28/2015_13:45:04.853 1 1 1 3 2 no
03/28/2015_13:45:05.853 1 1 1 3 1 no
03/28/2015_13:45:06.868 1 1 1 3 1 no
03/28/2015_13:45:07.884 1 1 1 3 1 no
03/28/2015_13:45:08.884 1 1 1 3 2 no
03/28/2015_13:45:09.884 1 1 1 3 2 no
03/28/2015_13:45:10.884 1 1 1 3 1 no
03/28/2015_13:45:11.900 1 1 1 3 1 no
03/28/2015_13:45:12.900 1 1 1 3 1 no
03/28/2015_13:45:13.900 1 1 1 3 1 no
