Time ICMP_Messages_Sent/sec ICMP_Messages/sec ICMP_Sent_Echo/sec Memory_%_Committed_Bytes_In_Use %_Processor_Time Worm
03/28/2015_14:09:57.415 1 1 1 4 2 no
03/28/2015_14:09:58.759 1 1 1 4 1 no
03/28/2015_14:09:59.759 1 1 1 4 1 no
03/28/2015_14:10:00.759 1 1 1 4 1 no
03/28/2015_14:10:01.759 1 1 1 4 1 no
03/28/2015_14:10:02.759 1 1 1 4 1 no
03/28/2015_14:10:03.759 1 1 1 4 1 no
03/28/2015_14:10:04.759 1 1 1 4 2 no
03/28/2015_14:10:05.759 1 1 1 4 3 yes
03/28/2015_14:10:06.759 1 1 1 4 3 yes
03/28/2015_14:10:10.134 1 1 1 4 1 no
03/28/2015_14:10:11.134 1 1 1 4 1 no
03/28/2015_14:10:12.134 1 1 1 4 2 no
03/28/2015_14:10:14.165 1 1 1 4 1 no
03/28/2015_14:10:15.337 1 1 1 4 1 no
03/28/2015_14:10:16.993 1 1 1 4 1 no
03/28/2015_14:10:18.665 1 1 1 4 1 no
03/28/2015_14:10:19.665 1 1 1 4 1 no
03/28/2015_14:10:22.118 1 1 1 4 1 no
03/28/2015_14:10:23.556 1 1 1 4 1 no
03/28/2015_14:10:24.900 1 1 1 4 1 no
03/28/2015_14:10:26.118 1 1 1 4 1 no
03/28/2015_14:10:27.197 1 1 1 4 1 no
03/28/2015_14:10:28.197 1 1 1 4 1 no
03/28/2015_14:10:29.197 1 1 1 4 1 no
03/28/2015_14:10:30.197 1 1 1 4 1 no
03/28/2015_14:10:31.212 1 1 1 4 2 no
03/28/2015_14:10:32.212 1 1 1 4 1 no
03/28/2015_14:10:33.212 1 1 1 4 2 no
03/28/2015_14:10:34.212 1 1 1 4 2 no
03/28/2015_14:10:35.212 1 1 1 4 2 no
03/28/2015_14:10:36.228 1 1 1 4 1 no
03/28/2015_14:10:37.868 1 1 1 4 1 no
03/28/2015_14:10:38.868 1 1 1 4 2 no
03/28/2015_14:10:39.868 1 1 1 4 1 no
03/28/2015_14:10:40.868 1 2 3 4 1 no
03/28/2015_14:10:41.868 1 2 3 4 2 yes
03/28/2015_14:10:42.868 1 2 4 4 2 yes
03/28/2015_14:10:43.868 1 1 4 4 1 no
03/28/2015_14:10:44.868 1 1 1 4 2 no
03/28/2015_14:10:45.868 1 1 1 4 2 no
03/28/2015_14:10:46.868 1 1 1 4 3 yes
03/28/2015_14:10:47.868 1 1 1 4 3 yes
03/28/2015_14:10:48.868 1 1 1 4 2 no
03/28/2015_14:10:49.868 1 1 1 4 2 no
03/28/2015_14:10:50.868 1 1 1 4 2 no
03/28/2015_14:10:51.868 1 1 1 4 2 no
03/28/2015_14:10:52.868 1 1 1 4 2 no
03/28/2015_14:10:53.868 1 1 1 4 2 no
03/28/2015_14:10:54.868 1 1 1 4 2 no
03/28/2015_14:10:55.868 1 1 1 4 2 no
03/28/2015_14:10:56.868 1 1 1 4 1 no
03/28/2015_14:10:57.884 1 1 1 4 2 no
03/28/2015_14:10:58.884 1 1 1 4 2 no
03/28/2015_14:10:59.884 1 1 1 4 2 no
03/28/2015_14:11:00.884 1 1 1 4 3 yes
03/28/2015_14:11:01.884 3 2 1 4 2 no
03/28/2015_14:11:02.884 1 2 3 4 2 yes
03/28/2015_14:11:03.884 2 2 4 4 1 no
03/28/2015_14:11:04.884 2 2 4 4 2 yes
03/28/2015_14:11:05.884 1 2 3 4 3 yes
03/28/2015_14:11:06.884 1 1 1 4 4 yes
03/28/2015_14:11:07.884 1 1 1 4 2 no
03/28/2015_14:11:08.884 1 1 1 4 2 no
03/28/2015_14:11:09.884 1 1 1 4 3 yes
03/28/2015_14:11:10.900 1 1 1 4 2 no
03/28/2015_14:11:11.915 1 1 1 4 2 no
03/28/2015_14:11:12.915 2 2 1 4 2 no
03/28/2015_14:11:13.931 4 4 1 4 1 no
03/28/2015_14:11:14.947 1 1 1 4 2 no
03/28/2015_14:11:15.947 1 1 1 4 3 yes
03/28/2015_14:11:16.947 3 2 1 4 3 yes
03/28/2015_14:11:17.947 1 1 1 4 3 yes
03/28/2015_14:11:18.947 1 1 1 4 4 yes
03/28/2015_14:11:19.947 1 1 1 4 3 yes
03/28/2015_14:11:20.947 1 1 1 4 4 yes
03/28/2015_14:11:21.947 1 1 1 4 3 yes
03/28/2015_14:11:22.947 2 2 1 4 3 yes
