Time ICMP_Messages_Sent/sec ICMP_Messages/sec ICMP_Sent_Echo/sec Memory_%_Committed_Bytes_In_Use %_Processor_Time Worm
03/28/2015_13:51:24.197 1 1 3 3 3 yes
03/28/2015_13:51:25.197 1 1 4 3 4 yes
03/28/2015_13:51:26.197 1 1 1 3 4 yes
03/28/2015_13:51:27.197 1 1 1 3 4 yes
03/28/2015_13:51:28.197 1 1 1 4 4 yes
03/28/2015_13:51:29.197 1 1 1 4 4 yes
03/28/2015_13:51:30.197 1 1 3 4 4 yes
03/28/2015_13:51:31.197 1 1 1 4 4 yes
03/28/2015_13:51:32.197 1 1 1 4 4 yes
03/28/2015_13:51:33.197 1 1 1 4 4 yes
03/28/2015_13:51:34.197 1 1 1 4 4 yes
03/28/2015_13:51:35.197 3 2 4 4 4 yes
03/28/2015_13:51:36.197 1 1 1 4 4 yes
03/28/2015_13:51:37.197 1 1 1 4 4 yes
03/28/2015_13:51:38.197 1 1 1 4 4 yes
03/28/2015_13:51:39.197 1 1 1 4 4 yes
03/28/2015_13:51:40.197 2 2 1 4 4 yes
03/28/2015_13:51:41.197 1 1 3 4 4 yes
03/28/2015_13:51:42.197 1 1 1 4 4 yes
03/28/2015_13:51:43.197 1 1 1 4 4 yes
03/28/2015_13:51:44.197 1 1 1 4 4 yes
03/28/2015_13:51:45.197 1 1 1 4 4 yes
03/28/2015_13:51:46.197 1 2 4 4 3 yes
03/28/2015_13:51:47.197 1 2 3 4 3 yes
03/28/2015_13:51:48.197 1 2 4 4 1 no
03/28/2015_13:51:49.197 1 2 4 4 2 yes
03/28/2015_13:51:50.197 2 2 4 4 4 yes
03/28/2015_13:51:51.212 1 2 3 4 3 yes
03/28/2015_13:51:52.212 1 2 3 4 1 no
03/28/2015_13:51:53.212 2 2 3 4 2 yes
03/28/2015_13:51:54.212 1 1 1 4 4 yes
03/28/2015_13:51:55.212 1 1 1 4 4 yes
03/28/2015_13:51:56.212 1 1 1 4 4 yes
03/28/2015_13:51:57.212 1 1 1 4 4 yes
03/28/2015_13:51:58.212 1 1 1 4 2 no
03/28/2015_13:51:59.212 1 1 1 4 3 yes
03/28/2015_13:52:00.212 1 1 1 4 2 no
03/28/2015_13:52:01.212 1 1 1 4 2 no
03/28/2015_13:52:02.212 1 1 1 4 2 no
03/28/2015_13:52:03.212 1 1 1 4 2 no
03/28/2015_13:52:04.212 1 1 1 4 2 no
03/28/2015_13:52:05.228 1 1 1 4 2 no
03/28/2015_13:52:06.243 1 1 1 4 2 no
03/28/2015_13:52:07.243 1 1 1 4 2 no
03/28/2015_13:52:08.243 1 1 1 4 1 no
03/28/2015_13:52:09.243 1 1 1 4 2 no
03/28/2015_13:52:10.243 1 1 1 4 1 no
03/28/2015_13:52:11.243 1 1 1 4 2 no
03/28/2015_13:52:12.243 1 1 1 4 2 no
03/28/2015_13:52:13.243 1 1 1 4 3 yes
03/28/2015_13:52:14.243 1 1 1 4 1 no
03/28/2015_13:52:15.259 1 1 1 4 2 no
03/28/2015_13:52:16.259 1 1 1 4 2 no
03/28/2015_13:52:17.259 1 1 1 4 2 no
03/28/2015_13:52:18.259 1 1 1 4 2 no
03/28/2015_13:52:19.259 1 1 1 4 2 no
03/28/2015_13:52:20.275 1 1 1 4 2 no
03/28/2015_13:52:21.275 1 1 1 4 2 no
03/28/2015_13:52:22.275 1 1 1 4 2 no
03/28/2015_13:52:23.275 1 1 1 4 2 no
03/28/2015_13:52:24.275 1 1 1 4 1 no
03/28/2015_13:52:25.275 1 1 1 4 2 no
03/28/2015_13:52:26.275 1 1 1 4 3 yes
03/28/2015_13:52:27.275 1 1 1 4 2 no
03/28/2015_13:52:28.275 1 1 1 4 2 no
03/28/2015_13:52:29.275 1 1 1 4 2 no
03/28/2015_13:52:30.275 1 1 1 4 2 no
03/28/2015_13:52:31.275 1 1 1 4 2 no
03/28/2015_13:52:32.275 1 1 1 4 2 no
03/28/2015_13:52:33.275 1 1 1 4 2 no
03/28/2015_13:52:34.275 1 1 1 4 2 no
03/28/2015_13:52:35.275 1 1 1 4 1 no
03/28/2015_13:52:36.290 1 1 1 4 2 no
03/28/2015_13:52:37.290 1 1 1 4 2 no
03/28/2015_13:52:38.290 1 1 1 4 1 no
03/28/2015_13:52:39.306 1 1 1 4 2 no
03/28/2015_13:52:40.306 1 1 1 4 1 no
03/28/2015_13:52:41.306 1 1 1 4 2 no
03/28/2015_13:52:42.306 1 1 1 4 1 no
03/28/2015_13:52:43.337 1 1 1 4 2 no
03/28/2015_13:52:44.337 1 1 1 4 3 yes
03/28/2015_13:52:45.337 1 1 1 4 1 no
03/28/2015_13:52:46.353 1 1 1 4 2 no
03/28/2015_13:52:47.353 1 1 1 4 2 no
03/28/2015_13:52:48.353 1 1 1 4 2 no
03/28/2015_13:52:49.368 1 1 1 4 2 no
03/28/2015_13:52:50.368 1 1 1 4 2 no
03/28/2015_13:52:51.368 1 1 1 4 2 no
03/28/2015_13:52:52.368 1 1 1 4 2 no
03/28/2015_13:52:53.368 1 1 1 4 2 no
03/28/2015_13:52:54.368 1 1 1 4 2 no
03/28/2015_13:52:55.368 1 1 1 4 2 no
03/28/2015_13:52:56.368 1 1 1 4 2 no
03/28/2015_13:52:57.368 1 1 1 4 3 yes
03/28/2015_13:52:58.368 1 1 1 4 1 no
03/28/2015_13:52:59.384 1 1 1 4 2 no
03/28/2015_13:53:00.384 1 1 1 4 2 no
03/28/2015_13:53:01.384 1 1 1 4 2 no
03/28/2015_13:53:02.384 1 1 1 4 2 no
03/28/2015_13:53:03.384 1 1 1 4 2 no
03/28/2015_13:53:04.384 1 1 1 4 2 no
03/28/2015_13:53:05.384 1 1 1 4 1 no
03/28/2015_13:53:06.384 1 1 1 4 2 no
03/28/2015_13:53:07.384 1 1 1 4 2 no
03/28/2015_13:53:08.384 1 1 1 4 2 no
03/28/2015_13:53:09.384 1 1 1 4 2 no
03/28/2015_13:53:10.384 1 1 1 4 1 no
03/28/2015_13:53:11.384 1 1 1 4 2 no
03/28/2015_13:53:12.384 1 1 1 4 1 no
03/28/2015_13:53:13.384 1 1 1 4 2 no
03/28/2015_13:53:14.384 1 1 1 4 2 no
03/28/2015_13:53:15.384 1 1 1 4 1 no
03/28/2015_13:53:16.384 1 1 1 4 2 no
03/28/2015_13:53:17.384 1 1 1 4 3 yes
03/28/2015_13:53:18.384 1 1 1 4 2 no
03/28/2015_13:53:19.384 1 1 1 4 2 no
03/28/2015_13:53:20.400 1 1 1 4 2 no
03/28/2015_13:53:21.400 1 1 1 4 2 no
03/28/2015_13:53:22.400 1 1 1 4 2 no
03/28/2015_13:53:23.400 1 1 1 4 2 no
03/28/2015_13:53:24.400 1 1 1 4 2 no
03/28/2015_13:53:25.400 1 1 1 4 1 no
03/28/2015_13:53:26.400 1 1 1 4 1 no
03/28/2015_13:53:27.400 1 1 1 4 3 yes
03/28/2015_13:53:28.400 1 1 1 4 1 no
03/28/2015_13:53:29.400 1 1 1 4 2 no
03/28/2015_13:53:30.400 1 1 1 4 2 no
03/28/2015_13:53:31.400 1 1 1 4 2 no
03/28/2015_13:53:32.400 1 1 1 4 2 no
03/28/2015_13:53:33.400 1 1 1 4 2 no
03/28/2015_13:53:34.400 1 1 1 4 2 no
03/28/2015_13:53:35.400 1 1 1 4 1 no
03/28/2015_13:53:36.400 1 1 1 4 2 no
03/28/2015_13:53:37.400 1 1 1 4 2 no
03/28/2015_13:53:38.400 1 1 1 4 2 no
03/28/2015_13:53:39.400 1 1 1 4 2 no
03/28/2015_13:53:40.400 1 1 1 4 2 no
03/28/2015_13:53:41.400 1 1 1 4 2 no
03/28/2015_13:53:42.400 1 1 1 4 2 no
03/28/2015_13:53:43.400 1 1 1 4 2 no
03/28/2015_13:53:44.400 1 1 1 4 2 no
03/28/2015_13:53:45.400 1 1 1 4 2 no
03/28/2015_13:53:46.400 1 1 1 4 2 no
03/28/2015_13:53:47.400 1 1 1 4 2 no
03/28/2015_13:53:48.400 1 1 1 4 2 no
03/28/2015_13:53:49.400 1 1 1 4 2 no
03/28/2015_13:53:50.400 1 1 1 4 2 no
03/28/2015_13:53:51.400 1 1 1 4 1 no
03/28/2015_13:53:52.400 1 1 1 4 2 no
03/28/2015_13:53:53.400 1 1 1 4 2 no
